ID,Name,Sex,Age,Team,NOC,Year,Season,Sport,Event,Medal
132233,Vita Mykolavna Yakymchuk,F,25,Ukraine,UKR,2006,Winter,Cross Country Skiing,Women's 15 km Skiathlon,N
34709,Steven Sean Ferguson,M,24,New Zealand,NZL,2004,Summer,Canoeing,"Men's Kayak Singles, 500 metres",N
120643,Gian Luca Tocchi,M,35,Italy,ITA,1936,Summer,Art Competitions,"Mixed Music, Compositions For Orchestra",N
110070,Marina Shumakova,F,25,Kazakhstan,KAZ,2008,Summer,Table Tennis,Women's Singles,N
71578,Paul Hippolyte Lorrette,M,37,France,FRA,1924,Summer,Art Competitions,Mixed Painting,N
27551,John Hoge Dendahl,M,21,USA,USA,1960,Winter,Cross Country Skiing,Men's 4 x 10 kilometres Relay,N
106453,Marco Scapinello,M,27,Italy,ITA,1992,Winter,Ice Hockey,Men's Ice Hockey,N
25532,Davaagiin Enkhee,F,23,Mongolia,MGL,1988,Winter,Cross Country Skiing,Women's 10 kilometres,N
92111,Jane Patterson,F,32,Canada,CAN,1992,Summer,Judo,Women's Heavyweight,N
101274,Firmo Emilio Roberti Buabud,M,41,Argentina,ARG,1984,Summer,Shooting,Mixed Skeet,N
86249,Aikaterini Nikolaidou,F,23,Greece,GRE,2016,Summer,Rowing,Women's Double Sculls,N
49101,Charles Teilmann Hoff,M,21,Norway,NOR,1924,Summer,Athletics,Men's 400 metres,N
112383,Roger Smith,M,28,Bahamas,BAH,1992,Summer,Tennis,Men's Doubles,N
83518,"Edward John ""Ed"" Murphy",M,26,USA,USA,1956,Summer,Football,Men's Football,N
92227,"Nicolas ""Nic"" Pauly",M,28,Luxembourg,LUX,1948,Summer,Football,Men's Football,N
66492,"John Arthur ""Art"" Langley",M,27,USA,USA,1924,Winter,Ice Hockey,Men's Ice Hockey,Silver
1823,Sami Al-Baker,M,20,Saudi Arabia,KSA,1992,Summer,Fencing,"Men's Sabre, Individual",N
25283,Jochen Danneberg,M,22,Germany,GDR,1976,Winter,Ski Jumping,"Men's Large Hill, Individual",N
129946,"Theodore Stanley Richardson ""Ted"" Wheeler",M,25,USA,USA,1956,Summer,Athletics,"Men's 1,500 metres",N
100694,Monika Rieder,F,29,Switzerland,SUI,2004,Summer,Shooting,"Women's Sporting Pistol, 25 metres",N
40444,Bengt Ingvar Gingsj,M,20,Sweden,SWE,1972,Summer,Swimming,"Men's 1,500 metres Freestyle",N
25321,Danzangiin Narantungalag,M,27,Mongolia,MGL,1972,Winter,Cross Country Skiing,Men's 30 kilometres,N
25441,Aylin Dadelen,F,22,Turkey,TUR,2004,Summer,Weightlifting,Women's Lightweight,N
127739,Anna Viktorovna Vyakhireva,F,21,Russia,RUS,2016,Summer,Handball,Women's Handball,Gold
21593,Zvonko Cimermani,M,30,Serbia,YUG,1948,Summer,Football,Men's Football,Silver
107134,Sebastian Matthias Schmidt,M,23,Germany,GER,2008,Summer,Rowing,Men's Coxed Eights,N
63032,Tapio Kalervo Koskinen,M,23,Finland,FIN,1976,Winter,Ice Hockey,Men's Ice Hockey,N
92062,Vangelis Patras,M,19,Greece,GRE,1988,Summer,Water Polo,Men's Water Polo,N
29733,Armand Dousemont,M,44,Luxembourg,LUX,1996,Summer,Shooting,Men's Trap,N
117527,Jen Szilgyi,M,25,Hungary,HUN,1936,Summer,Athletics,"Men's 5,000 metres",N
103158,Ruan Yi,F,19,China,CHN,2000,Summer,Swimming,Women's 100 metres Butterfly,N
45852,Louise Maria Hansson,F,19,Sweden,SWE,2016,Summer,Swimming,Women's 4 x 200 metres Freestyle Relay,N
107559,"Reginald John ""Reg"" Schroeter",M,26,Canada,CAN,1948,Winter,Ice Hockey,Men's Ice Hockey,Gold
41547,Jorge Gonzlez Rodrguez,M,31,Spain,ESP,1988,Summer,Shooting,"Men's Air Rifle, 10 metres",N
66664,Haroldo de Melo Lara,M,22,Brazil,BRA,1956,Summer,Swimming,Men's 100 metres Freestyle,N
130062,Andrew Whitford,M,23,New Zealand,NZL,1988,Summer,Cycling,"Men's Team Pursuit, 4,000 metres",N
60445,Mario Csar Kindeln Mesa,M,29,Cuba,CUB,2000,Summer,Boxing,Men's Lightweight,Gold
101638,Nicola Rodigari,M,32,Italy,ITA,2014,Winter,Short Track Speed Skating,"Men's 5,000 metres Relay",N
55717,Perianne Jones,F,28,Canada,CAN,2014,Winter,Cross Country Skiing,Women's 4 x 5 kilometres Relay,N
122561,Erik Tul,M,20,Slovenia,SLO,1996,Summer,Rowing,Men's Double Sculls,N
85461,Hans-Jrgen Neumaier-Bauer,M,32,Germany,GER,2000,Summer,Shooting,"Men's Air Pistol, 10 metres",N
50785,"Joseph Bernard ""Joe"" Hudepohl",M,18,USA,USA,1992,Summer,Swimming,Men's 4 x 100 metres Freestyle Relay,Gold
985,Megra Admassou,M,25,Ethiopia,ETH,1960,Summer,Cycling,"Men's Road Race, Individual",N
51781,"Petrus Gerardus ""Piet"" Ikelaar",M,24,Netherlands,NED,1920,Summer,Cycling,"Men's Road Race, Team",N
131330,"Wallace Perry ""Wally"" Wolf, Jr.",M,29,USA,USA,1960,Summer,Water Polo,Men's Water Polo,N
110630,Cristian Javier Simari Birkner,M,21,Argentina,ARG,2002,Winter,Alpine Skiing,Men's Downhill,N
19435,Paul Cerutti,M,65,Monaco,MON,1976,Summer,Shooting,Mixed Trap,N
124915,Diederik van Silfhout,M,28,Netherlands,NED,2016,Summer,Equestrianism,"Mixed Dressage, Individual",N
51287,"Robert Bruce McDiarmid ""Bob"" Hutchison",M,21,Canada,CAN,1952,Summer,Athletics,Men's 4 x 100 metres Relay,N
126397,Peter Glen Vidmar,M,23,USA,USA,1984,Summer,Gymnastics,Men's Horizontal Bar,N
24138,Zsfia Katalin Csonka,F,24,Hungary,HUN,2008,Summer,Shooting,"Women's Air Pistol, 10 metres",N
123189,Michael Uhrmann,M,23,Germany,GER,2002,Winter,Ski Jumping,"Men's Large Hill, Individual",N
121031,Tong Fei,M,23,China,CHN,1984,Summer,Gymnastics,Men's Floor Exercise,N
39907,Hermina Lategan Geyser,F,18,South Africa,RSA,1956,Summer,Athletics,Women's High Jump,N
92606,Atle Koppang Pedersen,M,24,Norway,NOR,1988,Summer,Cycling,"Men's Road Race, Individual",N
105104,Auta Olivia Sana,F,21,Nigeria,NGR,1992,Summer,Handball,Women's Handball,N
118746,Charles Tatham,M,49,USA,USA,1904,Summer,Fencing,"Men's Foil, Team",Silver
34212,Vctor Abel Fatecha Riveros,M,20,Paraguay,PAR,2008,Summer,Athletics,Men's Javelin Throw,N
25805,"William George ""Bill"" Day",M,18,Australia,AUS,1952,Winter,Alpine Skiing,Men's Slalom,N
98519,Heritovo Jean Holland Rakotomanga,M,28,Madagascar,MAD,1992,Summer,Boxing,Men's Featherweight,N
105801,Katarna arisk (-Mulders),F,14,Czech Republic,TCH,1980,Summer,Gymnastics,Women's Team All-Around,N
18232,"Richard John ""Rick"" Carey",M,21,USA,USA,1984,Summer,Swimming,Men's 200 metres Backstroke,Gold
119998,Earl Foster Thomson,M,35,USA,USA,1936,Summer,Equestrianism,"Men's Three-Day Event, Team",N
98017,Heinz Adolf Raack,M,19,Germany,GER,1936,Summer,Hockey,Men's Hockey,Silver
103442,Oleg Rukhlevich,M,26,Belarus,BLR,2000,Summer,Swimming,Men's 4 x 100 metres Freestyle Relay,N
5731,Sutham Aswanit,M,44,Thailand,THA,1976,Summer,Shooting,"Mixed Free Pistol, 50 metres",N
8478,Bakr El-Sayed Bassam,M,28,Egypt,EGY,1968,Summer,Weightlifting,Men's Middle-Heavyweight,N
31527,Ilian Ananiev Efremov,M,38,Bulgaria,BUL,2008,Summer,Athletics,Men's Pole Vault,N
54937,"Johannes ""Jan"" Jiskoot",M,24,Netherlands,NED,1964,Summer,Swimming,Men's 4 x 200 metres Freestyle Relay,N
38086,Pavel Galkin,M,23,Russia,EUN,1992,Summer,Athletics,Men's 4 x 100 metres Relay,N
39507,Pierre Louis Marie Gentil,M,30,France,FRA,1912,Summer,Shooting,"Men's Free Rifle, Three Positions, 300 metres",N
67869,Lee Fu-Hsiang,M,28,Taiwan,TPE,1988,Summer,Cycling,"Men's 1,000 metres Time Trial",N
119535,Adrien Thaux,M,29,France,FRA,2014,Winter,Alpine Skiing,Men's Super G,N
43030,Yevgeny Romanovich Grishin,M,24,Russia,URS,1956,Winter,Speed Skating,"Men's 1,500 metres",Gold
43957,Guo Dandan,F,20,China,CHN,1998,Winter,Freestyle Skiing,Women's Aerials,N
26242,Robin de Kruijf,F,25,Netherlands,NED,2016,Summer,Volleyball,Women's Volleyball,N
88860,Arthur Theodor Olsen,M,19,Norway,NOR,1920,Summer,Boxing,Men's Featherweight,N
70534,Aleksandr Vitalyevich Litvinchev,M,28,Russia,RUS,2000,Summer,Rowing,Men's Coxed Eights,N
36966,Karl Daniel Thobias Fredriksson,M,30,Sweden,SWE,2006,Winter,Cross Country Skiing,Men's Team Sprint,Gold
52133,"Joseph Howarth ""Joe"" Ingles",M,28,Australia,AUS,2016,Summer,Basketball,Men's Basketball,N
74963,Nelson Emery Margetts,M,40,USA,USA,1920,Summer,Polo,Men's Polo,Bronze
33503,Augustus Everaerts,M,23,Belgium,BEL,1952,Summer,Wrestling,"Men's Middleweight, Freestyle",N
89257,Jerzy Janusz Opara,M,24,Poland,POL,1972,Summer,Canoeing,"Men's Canadian Singles, 1,000 metres",N
38209,Ezio Gamba,M,29,Italy,ITA,1988,Summer,Judo,Men's Lightweight,N
74315,Ottorino Mancioli,M,28,Italy,ITA,1936,Summer,Art Competitions,"Mixed Painting, Unknown Event",N
88904,Otto Martin Olsen,M,35,Norway,NOR,1920,Summer,Shooting,"Men's Free Rifle, Three Positions, 300 metres, Team",Silver
5751,Atanas Vasilev Atanasov,M,24,Bulgaria,BUL,1960,Summer,Basketball,Men's Basketball,N
112422,Tracy Lee Smith,F,23,Canada,CAN,1988,Summer,Athletics,Women's Long Jump,N
23720,Ronald John Crawford,M,24,Australia,AUS,1960,Summer,Athletics,Men's 50 kilometres Walk,N
64659,Sergey Kudryayev,M,19,Russia,URS,1988,Summer,Swimming,Men's 4 x 200 metres Freestyle Relay,N
135190,Stefan Zoev,M,25,Bulgaria,BUL,1968,Summer,Gymnastics,Men's Parallel Bars,N
71228,"Lucien James ""Luc"" Longley",M,19,Australia,AUS,1988,Summer,Basketball,Men's Basketball,N
130511,Silvio Wille,M,21,Liechtenstein,LIE,1988,Winter,Alpine Skiing,Men's Super G,N
44490,Robin Haase,M,29,Netherlands,NED,2016,Summer,Tennis,Men's Singles,N
104265,Alfred Sageder,M,31,Austria,AUT,1964,Summer,Rowing,Men's Coxed Pairs,N
77534,"Bradley John ""Brad"" McGee",M,28,Australia,AUS,2004,Summer,Cycling,"Men's Individual Pursuit, 4,000 metres",Silver
51341,Carol Huynh,F,27,Canada,CAN,2008,Summer,Wrestling,"Women's Flyweight, Freestyle",Gold
43522,Daina Gudzineviit,F,30,Lithuania,LTU,1996,Summer,Shooting,Women's Double Trap,N
121314,Marco Torrieri,M,26,Italy,ITA,2004,Summer,Athletics,Men's 4 x 100 metres Relay,N
60510,"Patricia Morley ""Trish"" King (-Porter, -Topmiller)",F,26,USA,USA,1988,Summer,Athletics,Women's High Jump,N
26349,"duard ""Eddy"" De Leeuw",M,24,Belgium,BEL,1980,Summer,Athletics,Men's 4 x 400 metres Relay,N
129291,Wei Qiang,F,32,China,CHN,2004,Summer,Softball,Women's Softball,N
19031,Roberto Casuso Merino,M,25,Cuba,CUB,1980,Summer,Handball,Men's Handball,N
39745,Paul Gerhardt,M,26,Germany,GER,1928,Summer,Athletics,Men's Marathon,N
27000,Jacques Lopold Degats,M,22,France,FRA,1952,Summer,Athletics,Men's 4 x 400 metres Relay,N
3198,Vilma lvarez Gngora,F,30,Cuba,CUB,2000,Summer,Softball,Women's Softball,N
40953,Tom Goder,M,17,Czech Republic,TCH,1992,Winter,Ski Jumping,"Men's Large Hill, Team",Bronze
10710,Mauro Bernardi,M,22,Italy,ITA,1980,Winter,Alpine Skiing,Men's Slalom,N
133749,"Oldich ""Olda"" k",M,35,Czech Republic,TCH,1936,Summer,Art Competitions,"Mixed Sculpturing, Unknown Event",N
65194,Lajos Imre Krthy,M,21,Hungary,HUN,2008,Summer,Athletics,Men's Shot Put,N
26892,Tibor Debreceni,M,25,Hungary,HUN,1972,Summer,Cycling,Men's 100 kilometres Team Time Trial,N
52652,Damian Mark Istria,M,18,Australia,AUS,2000,Summer,Gymnastics,Men's Individual All-Around,N
66305,Dominik Landertinger,M,22,Austria,AUT,2010,Winter,Biathlon,Men's 4 x 7.5 kilometres Relay,Silver
37028,Carl-Friedrich Freiherr von Langen-Parow,M,40,Germany,GER,1928,Summer,Equestrianism,"Men's Dressage, Team",Gold
48706,Sabine Hinkelmann (-Scholl),F,24,Germany,FRG,1984,Summer,Rowing,Women's Coxed Fours,N
128701,Gareth Robert Warburton,M,29,UK,GBR,2012,Summer,Athletics,Men's 800 metres,N
58142,Emi Kawabata,F,23,Japan,JPN,1994,Winter,Alpine Skiing,Women's Super G,N
133205,George L. Young,M,31,USA,USA,1968,Summer,Athletics,"Men's 3,000 metres Steeplechase",Bronze
121608,Mary Tracey-Purcell,F,27,Ireland,IRL,1976,Summer,Athletics,"Women's 1,500 metres",N
48722,Ernst Hinterseer,M,27,Austria,AUT,1960,Winter,Alpine Skiing,Men's Slalom,Gold
98380,Peter Rahn,M,26,Switzerland,SUI,1980,Summer,Rowing,Men's Coxed Fours,N
133072,Edmund J. H. Yong,M,40,Malaysia,MAS,1976,Summer,Shooting,Mixed Skeet,N
93228,Mariya Nikolayevna Perepyolkina (Duskryadchenko-),F,28,Russia,RUS,2012,Summer,Volleyball,Women's Volleyball,N
108138,Niels Henry Secher,M,22,Denmark,DEN,1968,Summer,Rowing,Men's Single Sculls,N
92182,Ji Pault,M,36,Czech Republic,TCH,1976,Winter,Bobsleigh,Men's Two,N
53982,Karolina Jarzyska (-Nadolska),F,30,Poland,POL,2012,Summer,Athletics,Women's Marathon,N
27776,"August Georg ""Gus"" Desch",M,21,USA,USA,1920,Summer,Athletics,Men's 400 metres Hurdles,Bronze
61110,Nina Johanna Kleijweg,F,22,Netherlands,NED,1960,Summer,Fencing,"Women's Foil, Team",N
37826,Pawe Gaca,M,34,Poland,POL,1952,Summer,Gymnastics,Men's Individual All-Around,N
20097,Ion Checiche,M,21,Romania,ROU,1976,Summer,Gymnastics,Men's Floor Exercise,N
133395,Yuan Chao,M,21,China,CHN,1996,Summer,Judo,Men's Half-Middleweight,N
64676,Andreas Kuffner,M,25,Germany,GER,2012,Summer,Rowing,Men's Coxed Eights,Gold
110542,Natlia Cunha e Silva,F,24,Portugal,POR,1952,Summer,Gymnastics,Women's Individual All-Around,N
16842,Vered Buskila,F,25,Israel,ISR,2008,Summer,Sailing,Women's Two Person Dinghy,N
125550,Jindich Vavrla,M,25,Czech Republic,TCH,1992,Summer,Wrestling,"Men's Featherweight, Greco-Roman",N
113752,"Malcolm Emanuel Augustus ""Mal"" Spence",M,24,Trinidad,WIF,1960,Summer,Athletics,Men's 400 metres,N
112108,"Antoine Joseph Ghislain ""Tony"" Smet",M,30,Belgium,BEL,1900,Summer,Fencing,"Men's epee, Individual",N
105408,John Runor Sandstrm,M,27,Sweden,SWE,1936,Summer,Water Polo,Men's Water Polo,N
83017,Peter Robert Mulkerrins,M,27,UK,GBR,1992,Summer,Rowing,Men's Coxed Fours,N
123685,Hannu Pentti J. Vaahtoranta,M,21,Finland,FIN,1964,Summer,Swimming,Men's 4 x 200 metres Freestyle Relay,N
124166,"Levinus Willem ""Vinus"" van Baalen",M,22,Netherlands,NED,1964,Summer,Swimming,Men's 100 metres Freestyle,N
113462,Manuel Nazareth da Costa Sousa,M,29,Angola,ANG,1992,Summer,Basketball,Men's Basketball,N
50235,Daisuke Houki,M,23,Japan,JPN,1984,Summer,Water Polo,Men's Water Polo,N
61572,Durward Randolph Knowles,M,34,Bahamas,BAH,1952,Summer,Sailing,Mixed Two Person Keelboat,N
92761,Monika Peikert (-Peikert-Schnieber),F,20,Germany,GDR,1972,Summer,Athletics,Women's Pentathlon,N
53973,John Arthur Jarvis,M,34,UK,GBR,1906,Summer,Swimming,Men's 4 x 250 metres Freestyle Relay,Bronze
59611,Sigurd Kielland Brandt,M,37,Denmark,DEN,1924,Summer,Art Competitions,Mixed Painting,N
91869,"Hans-Erich ""Erich"" Pasch",M,25,Germany,FRG,1972,Summer,Canoeing,"Men's Kayak Fours, 1,000 metres",N
65150,Fridolin Kurmann,M,23,Switzerland,SUI,1936,Summer,Hockey,Men's Hockey,N
82564,Yassine Moudatir,M,23,Morocco,MAR,2012,Summer,Judo,Men's Extra-Lightweight,N
22968,Eileen Marie Coparropa Alemn,F,23,Panama,PAN,2004,Summer,Swimming,Women's 50 metres Freestyle,N
17761,Piero Campelli,M,26,Italy,ITA,1920,Summer,Football,Men's Football,N
38480,Monique Garbrecht-Enfeldt,F,33,Germany,GER,2002,Winter,Speed Skating,Women's 500 metres,Silver
92465,Krystyna Stanisawa Paka (-Guzik),F,22,Poland,POL,2006,Winter,Biathlon,Women's 4 x 6 kilometres Relay,N
82783,Roman Mrzek,M,30,Czech Republic,TCH,1992,Summer,Athletics,Men's 50 kilometres Walk,N
47762,"Deborah ""Debbie"" Henry-McCormick",F,28,USA,USA,2002,Winter,Curling,Women's Curling,N
64306,ukasz Pawe Kruczek,M,22,Poland,POL,1998,Winter,Ski Jumping,"Men's Large Hill, Individual",N
124074,Armando Valles Montaez,M,19,Mexico,MEX,1960,Summer,Gymnastics,Men's Pommelled Horse,N
93619,Ren Persillon,M,32,France,FRA,1952,Summer,Football,Men's Football,N
96474,Edmund Czesaw Potrzebowski,M,26,Poland,POL,1952,Summer,Athletics,Men's 800 metres,N
130064,"John Alexander ""Jack"" Whitford",M,28,UK,GBR,1952,Summer,Gymnastics,Men's Team All-Around,N
113753,Malcolm Clive Spence,M,19,South Africa,RSA,1956,Summer,Athletics,Men's 400 metres,N
5352,Olga Artamonova,F,22,Kyrgyzstan,KGZ,2000,Summer,Judo,Women's Half-Middleweight,N
45420,Han Chung-Sik,M,23,South Korea,KOR,1984,Summer,Gymnastics,Men's Individual All-Around,N
130157,Yanina Wickmayer,F,26,Belgium,BEL,2016,Summer,Tennis,Women's Singles,N
87440,Obisia Nwakpa,M,22,Nigeria,NGR,1972,Summer,Boxing,Men's Light-Welterweight,N
17435,George Calhern,M,21,"Virgin Islands, US",ISV,1972,Summer,Athletics,Men's 100 metres,N
71894,L Bin,M,21,China,CHN,2016,Summer,Boxing,Men's Light-Flyweight,N
87405,Theodor Nubaum,M,51,Germany,GER,1936,Summer,Art Competitions,"Mixed Architecture, Unknown Event",N
102467,Marion Charlotte Roper (Dale-),F,21,USA,USA,1932,Summer,Diving,Women's Platform,Bronze
106326,Tindwende Thierry Sawadogo,M,21,Burkina Faso,BUR,2016,Summer,Swimming,Men's 50 metres Freestyle,N
63439,Andrey Nikolayevich Kovalenko,M,21,Russia,EUN,1992,Winter,Ice Hockey,Men's Ice Hockey,Gold
47761,William Henry,M,40,UK,GBR,1900,Summer,Swimming,"Men's 4,000 metres Freestyle",N
95297,Eraldo Pizzo,M,26,Italy,ITA,1964,Summer,Water Polo,Men's Water Polo,N
133712,rka Zhrobsk-Strachov,F,21,Czech Republic,CZE,2006,Winter,Alpine Skiing,Women's Slalom,N
119776,Cornelia Thomas (-Ernst),F,19,Switzerland,SUI,1980,Winter,Cross Country Skiing,Women's 5 kilometres,N
135233,Peter onta,M,23,Slovenia,SLO,2002,Winter,Ski Jumping,"Men's Large Hill, Team",Bronze
20446,Lyubov Viktorovna Cherkashina,F,20,Belarus,BLR,2008,Summer,Rhythmic Gymnastics,Women's Individual,N
103426,Rubn Martn Ruiz Daz Romero,M,22,Paraguay,PAR,1992,Summer,Football,Men's Football,N
39545,"Christopher Coleman ""Chris"" George",M,20,USA,USA,2000,Summer,Baseball,Men's Baseball,Gold
10345,Jack Beresford,M,37,UK,GBR,1936,Summer,Rowing,Men's Double Sculls,Gold
40597,Martin Mauricio Gison,M,34,Philippines,PHI,1948,Summer,Shooting,"Men's Rapid-Fire Pistol, 25 metres",N
101145,Sergio Rivera,M,20,Guatemala,GUA,1976,Summer,Football,Men's Football,N
39843,Marcel Gery,M,27,Canada,CAN,1992,Summer,Swimming,Men's 100 metres Butterfly,N
123926,Juan Antonio Valencia,M,43,El Salvador,ESA,1972,Summer,Shooting,"Mixed Small-Bore Rifle, Prone, 50 metres",N
12905,Nataa Bokal,F,30,Slovenia,SLO,1998,Winter,Alpine Skiing,Women's Slalom,N
17026,"Victor ""Vicky"" Byarugaba",M,29,Uganda,UGA,1984,Summer,Boxing,Men's Light-Middleweight,N
117917,Hiroko Takahashi,F,29,Japan,JPN,1972,Winter,Cross Country Skiing,Women's 10 kilometres,N
37744,Lakis Fylaktou,M,16,Cyprus,CYP,1980,Summer,Swimming,Men's 100 metres Freestyle,N
20261,Chen Sheu-Shya,F,33,Taiwan,TPE,1992,Summer,Shooting,"Women's Air Pistol, 10 metres",N
133181,Rene Jacob Yougbare,M,23,Burkina Faso,BUR,2008,Summer,Swimming,Men's 50 metres Freestyle,N
47238,Andrea Heim (-Markus),F,19,Germany,GDR,1980,Summer,Volleyball,Women's Volleyball,Silver
64306,ukasz Pawe Kruczek,M,22,Poland,POL,1998,Winter,Ski Jumping,"Men's Large Hill, Team",N
84570,Nobu Naruse,M,21,Japan,JPN,2006,Winter,Cross Country Skiing,Men's 50 kilometres,N
62069,Yumi Kokamo,F,20,Japan,JPN,1992,Summer,Athletics,Women's Marathon,N
112045,"Geoffrey Audrew ""Geoff"" Smale",M,43,New Zealand,NZL,1968,Summer,Sailing,Mixed Two Person Heavyweight Dinghy,N
26196,"Adrianus Egbert Willem ""Arie"" de Jong",M,29,Netherlands,NED,1912,Summer,Fencing,"Men's epee, Individual",N
113189,Phillip A. Sonntag,M,25,USA,USA,1904,Summer,Gymnastics,"Men's Individual All-Around, Apparatus Work",N
11669,Mary Elizabeth Bird (-Young),F,25,USA,USA,1936,Winter,Alpine Skiing,Women's Combined,N
61061,Edward Craig Klass,M,23,USA,USA,1988,Summer,Water Polo,Men's Water Polo,Silver
64264,Andreas Kronthaler,M,32,Austria,AUT,1984,Summer,Shooting,"Men's Air Rifle, 10 metres",Silver
28752,Wiam Dislam,F,24,Morocco,MAR,2012,Summer,Taekwondo,Women's Heavyweight,N
37448,Jos Luis Fuentes Bustamente,M,23,Venezuela,VEN,2008,Summer,Gymnastics,Men's Pommelled Horse,N
134767,Aleksey Nikolayevich Zhitnik,M,19,Russia,EUN,1992,Winter,Ice Hockey,Men's Ice Hockey,Gold
68536,Jorge Luiz Fernandes Leite,M,22,Brazil,BRA,1984,Summer,Swimming,Men's 200 metres Freestyle,N
66528,Hans Peter Lanig,M,24,Germany,GER,1960,Winter,Alpine Skiing,Men's Giant Slalom,N
94968,Arcangelo Pinelli,M,24,Italy,ITA,1968,Summer,Fencing,"Men's Foil, Team",N
118610,Ahmed Tarbi,M,30,Algeria,ALG,1984,Summer,Weightlifting,Men's Bantamweight,N
2462,Flix Alegra,M,35,Chile,CHI,1912,Summer,Shooting,"Men's Free Pistol, 50 metres",N
45013,James Stanton Hall,M,25,India,IND,1928,Summer,Athletics,Men's 200 metres,N
24123,Gyula Csinger,M,31,Hungary,HUN,1936,Summer,Weightlifting,Men's Middleweight,N
47147,Hussein Muhammad Hegazi,M,32,Egypt,EGY,1924,Summer,Football,Men's Football,N
91315,Toms Salvador Paquete,M,28,Portugal,POR,1952,Summer,Athletics,Men's 4 x 100 metres Relay,N
41704,Michael Goodner,M,15,Puerto Rico,PUR,1968,Summer,Swimming,Men's 4 x 200 metres Freestyle Relay,N
130421,George Ellsworth Wiley,M,23,USA,USA,1904,Summer,Cycling,Men's 1/2 mile,N
17348,David Cal Figueroa,M,25,Spain,ESP,2008,Summer,Canoeing,"Men's Canadian Singles, 1,000 metres",Silver
90015,Frank Markus Otto,M,25,Germany,FRG,1984,Summer,Water Polo,Men's Water Polo,Bronze
47486,Raimo Ilmari Helminen,M,27,Finland,FIN,1992,Winter,Ice Hockey,Men's Ice Hockey,N
69139,Ya'akov Levi,M,19,Israel,ISR,1984,Summer,Gymnastics,Men's Horizontal Bar,N
76369,Robert Juliusz Mateja,M,27,Poland,POL,2002,Winter,Ski Jumping,"Men's Large Hill, Team",N
87526,Reijo Pivi Nyknen,M,26,Finland,FIN,1956,Summer,Wrestling,"Men's Bantamweight, Greco-Roman",N
49096,Otto Josef Hofer,M,40,Switzerland,SUI,1984,Summer,Equestrianism,"Mixed Dressage, Team",Silver
99912,Patrick Remy,M,32,France,FRA,1998,Winter,Cross Country Skiing,Men's 4 x 10 kilometres Relay,N
90997,Mikls Pnczl,M,21,Hungary,HUN,1992,Summer,Gymnastics,Men's Rings,N
74991,"Alfred ""Fred"" Marhenke",M,26,Germany,FRG,1976,Summer,Judo,Men's Middleweight,N
48760,Hideko Hiranaka,F,19,Japan,JPN,1992,Summer,Swimming,Women's 400 metres Individual Medley,N
45927,Olaf Harry Haraldsen (Fykerud-),M,24,Norway,NOR,1936,Winter,Speed Skating,"Men's 1,500 metres",N
74367,Marco Antonio Mandruzzato,M,25,Italy,ITA,1948,Summer,Fencing,"Men's epee, Team",Silver
115356,Carolus Marie Alexander Constantinus Stoffels,M,30,Netherlands,NED,1924,Summer,Modern Pentathlon,Men's Individual,N
109173,Mukhamed Sadyik Shakirov,M,35,Russia,URS,1968,Summer,Athletics,Men's Marathon,N
20950,Paul Chocque,M,22,France,FRA,1932,Summer,Cycling,"Men's Road Race, Individual",N
112424,Trecia-Kaye Smith,F,32,Jamaica,JAM,2008,Summer,Athletics,Women's Triple Jump,N
75335,"Marcus ""Marquinhos"" Vinicius Vieira de Sousa",M,32,Brazil,BRA,2016,Summer,Basketball,Men's Basketball,N
118970,Audrey Tcheumo,F,22,France,FRA,2012,Summer,Judo,Women's Half-Heavyweight,Bronze
92447,Ahad Pazach,M,22,Iran,IRI,1992,Summer,Wrestling,"Men's Featherweight, Greco-Roman",N
131040,Johanna Winter,F,22,Australia,AUS,1964,Summer,Fencing,"Women's Foil, Team",N
77675,Robin McKeever,M,24,Canada,CAN,1998,Winter,Cross Country Skiing,Men's 4 x 10 kilometres Relay,N
130531,Marc Willers,M,26,New Zealand,NZL,2012,Summer,Cycling,Men's BMX,N
111694,Jaroslav Skobla,M,33,Czech Republic,TCH,1932,Summer,Weightlifting,Men's Heavyweight,Gold
118398,Assatou Tandian (-Ndiaye),F,25,Senegal,SEN,1992,Summer,Athletics,Women's 400 metres,N
12419,Wilhelm Arnt Blystad,M,26,Norway,NOR,1908,Summer,Athletics,Men's Standing High Jump,N
25957,Lauro Adolfo De Bosis,M,26,Italy,ITA,1928,Summer,Art Competitions,"Mixed Literature, Dramatic Works",Silver
97558,Marina Pupina,F,24,Kazakhstan,KAZ,2002,Winter,Speed Skating,"Women's 3,000 metres",N
47761,William Henry,M,40,UK,GBR,1900,Summer,Swimming,Men's 200 metres Obstacle Course,N
112700,Anna Isabelle Sderberg,F,23,Sweden,SWE,2012,Summer,Cycling,"Women's Road Race, Individual",N
78111,Valery Alekseyevich Medvedtsev,M,29,Russia,RUS,1994,Winter,Biathlon,Men's 20 kilometres,N
40434,Salvador Hugo Ginel,M,22,Argentina,ARG,1960,Summer,Football,Men's Football,N
92849,Istvn Pelle,M,20,Hungary,HUN,1928,Summer,Gymnastics,Men's Team All-Around,N
11260,Pietro Bianchi,M,37,Italy,ITA,1920,Summer,Gymnastics,Men's Team All-Around,Gold
80501,Shukichi Mitsukuri,M,40,Japan,JPN,1936,Summer,Art Competitions,"Mixed Music, Unknown Event",N
