Season,Year,Medal,Team,NOC,Age,Sex,Records,Income
Summer,2004,N,Congo (Kinshasa),COD,23,F,1,L
Summer,2004,N,Congo (Kinshasa),COD,26,M,1,L
Summer,2004,N,Costa Rica,CRC,20,M,3,UM
Summer,2004,N,Costa Rica,CRC,21,F,1,UM
Summer,2004,N,Costa Rica,CRC,21,M,2,UM
Summer,2004,N,Costa Rica,CRC,22,M,6,UM
Summer,2004,N,Costa Rica,CRC,23,M,3,UM
Summer,2004,N,Costa Rica,CRC,26,M,1,UM
Summer,2004,N,Costa Rica,CRC,28,M,1,UM
Summer,2004,N,Costa Rica,CRC,31,F,2,UM
Summer,2004,N,Costa Rica,CRC,31,M,1,UM
Summer,2004,N,Costa Rica,CRC,47,F,1,UM
Summer,2004,N,Cote d'Ivoire,CIV,16,F,1,L
Summer,2004,N,Cote d'Ivoire,CIV,23,F,1,L
Summer,2004,N,Cote d'Ivoire,CIV,26,M,1,L
Summer,2004,N,Cote d'Ivoire,CIV,28,F,1,L
Summer,2004,N,Cote d'Ivoire,CIV,28,M,1,L
Summer,2004,N,Croatia,CRO,17,F,2,UM
Summer,2004,N,Croatia,CRO,18,M,1,UM
Summer,2004,N,Croatia,CRO,19,F,4,UM
Summer,2004,N,Croatia,CRO,19,M,2,UM
Summer,2004,N,Croatia,CRO,20,F,4,UM
Summer,2004,N,Croatia,CRO,20,M,2,UM
Summer,2004,N,Croatia,CRO,21,F,2,UM
Summer,2004,N,Croatia,CRO,21,M,7,UM
Summer,2004,N,Croatia,CRO,22,F,1,UM
Summer,2004,N,Croatia,CRO,22,M,2,UM
Summer,2004,N,Croatia,CRO,23,F,2,UM
Summer,2004,N,Croatia,CRO,23,M,4,UM
Summer,2004,N,Croatia,CRO,24,F,2,UM
Summer,2004,N,Croatia,CRO,24,M,2,UM
Summer,2004,N,Croatia,CRO,25,M,5,UM
Summer,2004,N,Croatia,CRO,26,F,2,UM
Summer,2004,N,Croatia,CRO,26,M,5,UM
Summer,2004,N,Croatia,CRO,27,F,1,UM
Summer,2004,N,Croatia,CRO,27,M,5,UM
Summer,2004,N,Croatia,CRO,28,M,6,UM
Summer,2004,N,Croatia,CRO,29,M,2,UM
Summer,2004,N,Croatia,CRO,30,M,2,UM
Summer,2004,N,Croatia,CRO,32,F,2,UM
Summer,2004,N,Croatia,CRO,32,M,1,UM
Summer,2004,N,Croatia,CRO,33,M,2,UM
Summer,2004,N,Croatia,CRO,34,M,1,UM
Summer,2004,N,Croatia,CRO,35,M,2,UM
Summer,2004,N,Croatia,CRO,37,M,2,UM
Summer,2004,N,Croatia,CRO,38,M,1,UM
Summer,2004,N,Croatia,CRO,40,F,2,UM
Summer,2004,N,Croatia,CRO,41,M,1,UM
Summer,2004,N,Cuba,CUB,18,F,1,LM
Summer,2004,N,Cuba,CUB,18,M,1,LM
Summer,2004,N,Cuba,CUB,19,F,2,LM
Summer,2004,N,Cuba,CUB,19,M,5,LM
Summer,2004,N,Cuba,CUB,20,F,2,LM
Summer,2004,N,Cuba,CUB,21,F,5,LM
Summer,2004,N,Cuba,CUB,21,M,4,LM
Summer,2004,N,Cuba,CUB,22,F,2,LM
Summer,2004,N,Cuba,CUB,22,M,7,LM
Summer,2004,N,Cuba,CUB,23,F,1,LM
Summer,2004,N,Cuba,CUB,23,M,4,LM
Summer,2004,N,Cuba,CUB,24,F,4,LM
Summer,2004,N,Cuba,CUB,24,M,6,LM
Summer,2004,N,Cuba,CUB,25,F,6,LM
Summer,2004,N,Cuba,CUB,25,M,9,LM
Summer,2004,N,Cuba,CUB,26,F,4,LM
Summer,2004,N,Cuba,CUB,26,M,4,LM
Summer,2004,N,Cuba,CUB,27,F,3,LM
Summer,2004,N,Cuba,CUB,27,M,6,LM
Summer,2004,N,Cuba,CUB,28,F,1,LM
Summer,2004,N,Cuba,CUB,28,M,9,LM
Summer,2004,N,Cuba,CUB,29,F,1,LM
Summer,2004,N,Cuba,CUB,29,M,6,LM
Summer,2004,N,Cuba,CUB,30,F,3,LM
Summer,2004,N,Cuba,CUB,30,M,1,LM
Summer,2004,N,Cuba,CUB,31,M,10,LM
Summer,2004,N,Cuba,CUB,32,F,1,LM
Summer,2004,N,Cuba,CUB,33,F,1,LM
Summer,2004,N,Cuba,CUB,33,M,1,LM
Summer,2004,N,Cuba,CUB,35,M,2,LM
Summer,2004,N,Cuba,CUB,41,F,2,LM
Summer,2004,N,Cuba,CUB,45,M,1,LM
Summer,2004,N,Cyprus,CYP,18,F,1,H
Summer,2004,N,Cyprus,CYP,19,M,1,H
Summer,2004,N,Cyprus,CYP,20,M,2,H
Summer,2004,N,Cyprus,CYP,21,M,3,H
Summer,2004,N,Cyprus,CYP,23,F,1,H
Summer,2004,N,Cyprus,CYP,23,M,2,H
Summer,2004,N,Cyprus,CYP,24,F,1,H
Summer,2004,N,Cyprus,CYP,24,M,1,H
Summer,2004,N,Cyprus,CYP,25,F,1,H
Summer,2004,N,Cyprus,CYP,25,M,1,H
Summer,2004,N,Cyprus,CYP,27,F,1,H
Summer,2004,N,Cyprus,CYP,27,M,1,H
Summer,2004,N,Cyprus,CYP,28,M,1,H
Summer,2004,N,Cyprus,CYP,31,F,1,H
Summer,2004,N,Cyprus,CYP,33,M,1,H
Summer,2004,N,Cyprus,CYP,37,M,1,H
Summer,2004,N,Cyprus,CYP,39,F,1,H
Summer,2004,N,Czech Republic,CZE,16,F,1,UM
Summer,2004,N,Czech Republic,CZE,17,F,1,UM
Summer,2004,N,Czech Republic,CZE,17,M,3,UM
Summer,2004,N,Czech Republic,CZE,18,F,3,UM
Summer,2004,N,Czech Republic,CZE,18,M,1,UM
Summer,2004,N,Czech Republic,CZE,19,F,2,UM
Summer,2004,N,Czech Republic,CZE,19,M,2,UM
Summer,2004,N,Czech Republic,CZE,20,F,3,UM
Summer,2004,N,Czech Republic,CZE,20,M,1,UM
Summer,2004,N,Czech Republic,CZE,21,F,9,UM
Summer,2004,N,Czech Republic,CZE,21,M,6,UM
Summer,2004,N,Czech Republic,CZE,22,F,4,UM
Summer,2004,N,Czech Republic,CZE,22,M,1,UM
Summer,2004,N,Czech Republic,CZE,23,F,5,UM
Summer,2004,N,Czech Republic,CZE,23,M,4,UM
Summer,2004,N,Czech Republic,CZE,24,F,10,UM
Summer,2004,N,Czech Republic,CZE,24,M,2,UM
Summer,2004,N,Czech Republic,CZE,25,F,8,UM
Summer,2004,N,Czech Republic,CZE,25,M,3,UM
Summer,2004,N,Czech Republic,CZE,26,F,5,UM
Summer,2004,N,Czech Republic,CZE,26,M,6,UM
Summer,2004,N,Czech Republic,CZE,27,F,4,UM
Summer,2004,N,Czech Republic,CZE,27,M,5,UM
Summer,2004,N,Czech Republic,CZE,28,F,4,UM
Summer,2004,N,Czech Republic,CZE,28,M,4,UM
Summer,2004,N,Czech Republic,CZE,29,F,3,UM
Summer,2004,N,Czech Republic,CZE,29,M,8,UM
Summer,2004,N,Czech Republic,CZE,30,F,4,UM
Summer,2004,N,Czech Republic,CZE,30,M,7,UM
Summer,2004,N,Czech Republic,CZE,31,F,2,UM
Summer,2004,N,Czech Republic,CZE,31,M,8,UM
Summer,2004,N,Czech Republic,CZE,32,M,6,UM
Summer,2004,N,Czech Republic,CZE,33,F,2,UM
Summer,2004,N,Czech Republic,CZE,33,M,3,UM
Summer,2004,N,Czech Republic,CZE,35,M,2,UM
Summer,2004,N,Czech Republic,CZE,36,F,1,UM
Summer,2004,N,Czech Republic,CZE,36,M,2,UM
Summer,2004,N,Czech Republic,CZE,37,F,1,UM
Summer,2004,N,Czech Republic,CZE,37,M,1,UM
Summer,2004,N,Czech Republic,CZE,38,M,1,UM
Summer,2004,N,Czech Republic,CZE,39,M,1,UM
Summer,2004,N,Czech Republic,CZE,40,M,1,UM
Summer,2004,N,Czech Republic,CZE,47,M,2,UM
Summer,2004,N,Czech Republic-1,CZE,32,M,1,UM
Summer,2004,N,Czech Republic-1,CZE,37,M,1,UM
Summer,2004,N,Czech Republic-2,CZE,18,M,1,UM
Summer,2004,N,Czech Republic-2,CZE,25,M,1,UM
Summer,2004,N,Czech Republic-2,CZE,29,M,1,UM
Summer,2004,N,Czech Republic-2,CZE,30,M,1,UM
Summer,2004,N,Denmark,DEN,16,F,3,H
Summer,2004,N,Denmark,DEN,19,F,3,H
Summer,2004,N,Denmark,DEN,20,F,2,H
Summer,2004,N,Denmark,DEN,20,M,2,H
Summer,2004,N,Denmark,DEN,21,F,1,H
Summer,2004,N,Denmark,DEN,22,F,1,H
Summer,2004,N,Denmark,DEN,22,M,4,H
Summer,2004,N,Denmark,DEN,23,M,3,H
Summer,2004,N,Denmark,DEN,24,M,4,H
Summer,2004,N,Denmark,DEN,25,F,5,H
Summer,2004,N,Denmark,DEN,25,M,5,H
Summer,2004,N,Denmark,DEN,26,F,2,H
Summer,2004,N,Denmark,DEN,26,M,3,H
Summer,2004,N,Denmark,DEN,27,M,3,H
Summer,2004,N,Denmark,DEN,28,F,2,H
Summer,2004,N,Denmark,DEN,28,M,4,H
Summer,2004,N,Denmark,DEN,29,M,5,H
Summer,2004,N,Denmark,DEN,30,F,4,H
Summer,2004,N,Denmark,DEN,30,M,2,H
Summer,2004,N,Denmark,DEN,31,F,4,H
Summer,2004,N,Denmark,DEN,31,M,2,H
Summer,2004,N,Denmark,DEN,32,F,1,H
Summer,2004,N,Denmark,DEN,32,M,1,H
Summer,2004,N,Denmark,DEN,33,F,1,H
Summer,2004,N,Denmark,DEN,34,M,1,H
Summer,2004,N,Denmark,DEN,35,M,2,H
Summer,2004,N,Denmark,DEN,37,M,2,H
Summer,2004,N,Denmark,DEN,42,F,2,H
Summer,2004,N,Denmark,DEN,47,M,2,H
Summer,2004,N,Denmark-1,DEN,26,F,1,H
Summer,2004,N,Denmark-1,DEN,26,M,2,H
Summer,2004,N,Denmark-1,DEN,27,F,1,H
Summer,2004,N,Denmark-1,DEN,28,M,1,H
Summer,2004,N,Denmark-1,DEN,29,F,1,H
Summer,2004,N,Denmark-2,DEN,27,F,1,H
Summer,2004,N,Denmark-2,DEN,29,F,1,H
Summer,2004,N,Denmark-2,DEN,31,M,1,H
Summer,2004,N,Denmark-2,DEN,34,M,1,H
Summer,2004,N,Dominica,DMA,21,F,1,UM
Summer,2004,N,Dominica,DMA,23,M,1,UM
Summer,2004,N,Dominican Republic,DOM,17,F,1,LM
Summer,2004,N,Dominican Republic,DOM,18,M,1,LM
Summer,2004,N,Dominican Republic,DOM,19,F,1,LM
Summer,2004,N,Dominican Republic,DOM,19,M,1,LM
Summer,2004,N,Dominican Republic,DOM,20,M,2,LM
Summer,2004,N,Dominican Republic,DOM,22,M,1,LM
Summer,2004,N,Dominican Republic,DOM,23,F,3,LM
Summer,2004,N,Dominican Republic,DOM,24,F,2,LM
Summer,2004,N,Dominican Republic,DOM,24,M,2,LM
Summer,2004,N,Dominican Republic,DOM,25,F,3,LM
Summer,2004,N,Dominican Republic,DOM,25,M,3,LM
Summer,2004,N,Dominican Republic,DOM,26,F,2,LM
Summer,2004,N,Dominican Republic,DOM,26,M,4,LM
Summer,2004,N,Dominican Republic,DOM,27,M,1,LM
Summer,2004,N,Dominican Republic,DOM,28,F,2,LM
Summer,2004,N,Dominican Republic,DOM,29,F,1,LM
Summer,2004,N,Dominican Republic,DOM,30,M,1,LM
Summer,2004,N,Dominican Republic,DOM,32,F,1,LM
Summer,2004,N,Ecuador,ECU,19,F,1,LM
Summer,2004,N,Ecuador,ECU,21,M,1,LM
Summer,2004,N,Ecuador,ECU,23,M,1,LM
Summer,2004,N,Ecuador,ECU,24,F,1,LM
Summer,2004,N,Ecuador,ECU,24,M,2,LM
Summer,2004,N,Ecuador,ECU,25,M,1,LM
Summer,2004,N,Ecuador,ECU,27,M,3,LM
Summer,2004,N,Ecuador,ECU,30,F,1,LM
Summer,2004,N,Ecuador,ECU,30,M,2,LM
Summer,2004,N,Ecuador,ECU,32,F,2,LM
Summer,2004,N,Ecuador,ECU,35,M,2,LM
Summer,2004,N,Ecuador,ECU,38,F,1,LM
Summer,2004,N,Egypt,EGY,15,F,1,LM
Summer,2004,N,Egypt,EGY,17,F,3,LM
Summer,2004,N,Egypt,EGY,17,M,1,LM
Summer,2004,N,Egypt,EGY,18,M,2,LM
Summer,2004,N,Egypt,EGY,19,F,4,LM
Summer,2004,N,Egypt,EGY,19,M,1,LM
Summer,2004,N,Egypt,EGY,20,F,1,LM
Summer,2004,N,Egypt,EGY,20,M,3,LM
Summer,2004,N,Egypt,EGY,21,M,9,LM
Summer,2004,N,Egypt,EGY,22,F,2,LM
Summer,2004,N,Egypt,EGY,22,M,7,LM
Summer,2004,N,Egypt,EGY,23,F,2,LM
Summer,2004,N,Egypt,EGY,23,M,5,LM
Summer,2004,N,Egypt,EGY,24,F,1,LM
Summer,2004,N,Egypt,EGY,24,M,5,LM
Summer,2004,N,Egypt,EGY,25,M,8,LM
Summer,2004,N,Egypt,EGY,26,F,2,LM
Summer,2004,N,Egypt,EGY,26,M,10,LM
Summer,2004,N,Egypt,EGY,27,M,5,LM
Summer,2004,N,Egypt,EGY,28,M,5,LM
Summer,2004,N,Egypt,EGY,29,M,4,LM
Summer,2004,N,Egypt,EGY,30,M,10,LM
Summer,2004,N,Egypt,EGY,31,M,1,LM
Summer,2004,N,Egypt,EGY,32,M,4,LM
Summer,2004,N,Egypt,EGY,36,M,1,LM
Summer,2004,N,Egypt,EGY,37,M,1,LM
Summer,2004,N,Egypt,EGY,47,M,1,LM
Summer,2004,N,El Salvador,ESA,19,M,1,LM
Summer,2004,N,El Salvador,ESA,20,M,1,LM
Summer,2004,N,El Salvador,ESA,21,F,4,LM
Summer,2004,N,El Salvador,ESA,24,F,1,LM
Summer,2004,N,El Salvador,ESA,31,F,1,LM
Summer,2004,N,El Salvador,ESA,35,F,1,LM
Summer,2004,N,Equatorial Guinea,GEQ,19,F,1,UM
Summer,2004,N,Equatorial Guinea,GEQ,22,M,1,UM
Summer,2004,N,Eritrea,ERI,20,M,1,L
Summer,2004,N,Eritrea,ERI,22,M,1,L
Summer,2004,N,Eritrea,ERI,25,F,1,L
Summer,2004,N,Eritrea,ERI,27,M,1,L
Summer,2004,N,Estonia,EST,15,F,1,UM
Summer,2004,N,Estonia,EST,19,F,4,UM
Summer,2004,N,Estonia,EST,19,M,2,UM
Summer,2004,N,Estonia,EST,20,M,1,UM
Summer,2004,N,Estonia,EST,21,F,2,UM
Summer,2004,N,Estonia,EST,21,M,2,UM
Summer,2004,N,Estonia,EST,22,F,1,UM
Summer,2004,N,Estonia,EST,22,M,3,UM
Summer,2004,N,Estonia,EST,23,F,1,UM
Summer,2004,N,Estonia,EST,23,M,3,UM
Summer,2004,N,Estonia,EST,24,F,1,UM
Summer,2004,N,Estonia,EST,24,M,1,UM
Summer,2004,N,Estonia,EST,25,M,7,UM
Summer,2004,N,Estonia,EST,26,M,1,UM
Summer,2004,N,Estonia,EST,28,M,3,UM
Summer,2004,N,Estonia,EST,31,M,1,UM
Summer,2004,N,Estonia,EST,32,M,1,UM
Summer,2004,N,Estonia,EST,34,M,2,UM
Summer,2004,N,Estonia,EST,35,M,1,UM
Summer,2004,N,Estonia,EST,36,F,1,UM
Summer,2004,N,Estonia,EST,37,M,2,UM
Summer,2004,N,Estonia,EST,41,F,1,UM
Summer,2004,N,Ethiopia,ETH,17,F,1,L
Summer,2004,N,Ethiopia,ETH,19,F,2,L
Summer,2004,N,Ethiopia,ETH,19,M,2,L
Summer,2004,N,Ethiopia,ETH,20,M,1,L
Summer,2004,N,Ethiopia,ETH,22,F,1,L
Summer,2004,N,Ethiopia,ETH,22,M,3,L
Summer,2004,N,Ethiopia,ETH,23,F,1,L
Summer,2004,N,Ethiopia,ETH,23,M,3,L
Summer,2004,N,Ethiopia,ETH,25,F,1,L
Summer,2004,N,Ethiopia,ETH,26,M,2,L
Summer,2004,N,Ethiopia,ETH,29,F,1,L
Summer,2004,N,Ethiopia,ETH,31,F,1,L
Summer,2004,N,Ethiopia,ETH,31,M,1,L
Summer,2004,N,Federated States of Micronesia,FSM,19,F,1,LM
Summer,2004,N,Federated States of Micronesia,FSM,22,F,1,LM
Summer,2004,N,Federated States of Micronesia,FSM,23,M,1,LM
Summer,2004,N,Federated States of Micronesia,FSM,24,M,1,LM
Summer,2004,N,Federated States of Micronesia,FSM,25,M,1,LM
Summer,2004,N,Fiji,FIJ,18,F,1,LM
Summer,2004,N,Fiji,FIJ,23,M,1,LM
Summer,2004,N,Fiji,FIJ,24,F,1,LM
Summer,2004,N,Fiji,FIJ,26,F,1,LM
Summer,2004,N,Fiji,FIJ,27,F,1,LM
Summer,2004,N,Fiji,FIJ,27,M,1,LM
Summer,2004,N,Fiji,FIJ,28,M,2,LM
Summer,2004,N,Fiji,FIJ,41,M,1,LM
Summer,2004,N,Finland,FIN,19,F,3,H
Summer,2004,N,Finland,FIN,19,M,2,H
Summer,2004,N,Finland,FIN,20,F,2,H
Summer,2004,N,Finland,FIN,20,M,1,H
Summer,2004,N,Finland,FIN,21,M,1,H
Summer,2004,N,Finland,FIN,22,M,3,H
Summer,2004,N,Finland,FIN,23,F,1,H
Summer,2004,N,Finland,FIN,23,M,2,H
Summer,2004,N,Finland,FIN,24,F,4,H
Summer,2004,N,Finland,FIN,24,M,2,H
Summer,2004,N,Finland,FIN,25,M,7,H
Summer,2004,N,Finland,FIN,26,F,5,H
Summer,2004,N,Finland,FIN,26,M,1,H
Summer,2004,N,Finland,FIN,27,F,1,H
Summer,2004,N,Finland,FIN,27,M,2,H
Summer,2004,N,Finland,FIN,28,M,8,H
Summer,2004,N,Finland,FIN,29,F,2,H
Summer,2004,N,Finland,FIN,29,M,1,H
Summer,2004,N,Finland,FIN,30,F,1,H
Summer,2004,N,Finland,FIN,30,M,4,H
Summer,2004,N,Finland,FIN,31,F,1,H
Summer,2004,N,Finland,FIN,32,F,1,H
Summer,2004,N,Finland,FIN,32,M,1,H
Summer,2004,N,Finland,FIN,33,M,1,H
Summer,2004,N,Finland,FIN,34,F,1,H
Summer,2004,N,Finland,FIN,34,M,1,H
Summer,2004,N,Finland,FIN,35,M,2,H
Summer,2004,N,Finland,FIN,44,M,3,H
Summer,2004,N,Finland,FIN,47,F,1,H
Summer,2004,N,France,FRA,15,F,16,H
Summer,2004,N,France,FRA,16,F,5,H
Summer,2004,N,France,FRA,17,F,3,H
Summer,2004,N,France,FRA,18,M,4,H
Summer,2004,N,France,FRA,19,F,8,H
Summer,2004,N,France,FRA,19,M,9,H
Summer,2004,N,France,FRA,20,F,4,H
Summer,2004,N,France,FRA,20,M,8,H
Summer,2004,N,France,FRA,21,F,4,H
Summer,2004,N,France,FRA,21,M,13,H
Summer,2004,N,France,FRA,22,F,12,H
Summer,2004,N,France,FRA,22,M,8,H
Summer,2004,N,France,FRA,23,F,9,H
Summer,2004,N,France,FRA,23,M,30,H
Summer,2004,N,France,FRA,24,F,14,H
Summer,2004,N,France,FRA,24,M,28,H
Summer,2004,N,France,FRA,25,F,13,H
Summer,2004,N,France,FRA,25,M,19,H
Summer,2004,N,France,FRA,26,F,5,H
Summer,2004,N,France,FRA,26,M,13,H
Summer,2004,N,France,FRA,27,F,8,H
Summer,2004,N,France,FRA,27,M,17,H
Summer,2004,N,France,FRA,28,F,13,H
Summer,2004,N,France,FRA,28,M,16,H
Summer,2004,N,France,FRA,29,F,6,H
Summer,2004,N,France,FRA,29,M,15,H
Summer,2004,N,France,FRA,30,F,10,H
Summer,2004,N,France,FRA,30,M,9,H
Summer,2004,N,France,FRA,31,F,2,H
Summer,2004,N,France,FRA,31,M,25,H
Summer,2004,N,France,FRA,32,F,5,H
Summer,2004,N,France,FRA,32,M,10,H
Summer,2004,N,France,FRA,33,F,2,H
Summer,2004,N,France,FRA,33,M,10,H
Summer,2004,N,France,FRA,34,F,2,H
Summer,2004,N,France,FRA,34,M,3,H
Summer,2004,N,France,FRA,35,M,4,H
Summer,2004,N,France,FRA,36,F,1,H
Summer,2004,N,France,FRA,36,M,1,H
Summer,2004,N,France,FRA,37,F,2,H
Summer,2004,N,France,FRA,37,M,2,H
Summer,2004,N,France,FRA,39,F,1,H
Summer,2004,N,France,FRA,44,M,2,H
Summer,2004,N,France,FRA,45,F,4,H
Summer,2004,N,France,FRA,45,M,4,H
Summer,2004,N,France,FRA,50,M,1,H
Summer,2004,N,France-1,FRA,24,M,1,H
Summer,2004,N,France-1,FRA,25,F,1,H
Summer,2004,N,France-1,FRA,31,M,1,H
Summer,2004,N,France-1,FRA,32,F,1,H
Summer,2004,N,France-2,FRA,25,F,1,H
Summer,2004,N,France-2,FRA,26,M,2,H
Summer,2004,N,France-2,FRA,29,F,1,H
Summer,2004,N,Gabon,GAB,17,F,1,UM
Summer,2004,N,Gabon,GAB,19,M,2,UM
Summer,2004,N,Gabon,GAB,29,M,1,UM
Summer,2004,N,Gabon,GAB,36,F,1,UM
Summer,2004,N,Georgia,GEO,16,M,1,LM
Summer,2004,N,Georgia,GEO,18,F,1,LM
Summer,2004,N,Georgia,GEO,18,M,2,LM
Summer,2004,N,Georgia,GEO,19,F,1,LM
Summer,2004,N,Georgia,GEO,20,F,1,LM
Summer,2004,N,Georgia,GEO,21,M,2,LM
Summer,2004,N,Georgia,GEO,23,M,3,LM
Summer,2004,N,Georgia,GEO,24,M,3,LM
Summer,2004,N,Georgia,GEO,25,M,1,LM
Summer,2004,N,Georgia,GEO,26,M,9,LM
Summer,2004,N,Georgia,GEO,28,M,3,LM
Summer,2004,N,Georgia,GEO,29,M,1,LM
Summer,2004,N,Georgia,GEO,30,F,1,LM
Summer,2004,N,Georgia,GEO,31,F,1,LM
Summer,2004,N,Georgia,GEO,31,M,1,LM
Summer,2004,N,Georgia,GEO,32,M,1,LM
Summer,2004,N,Georgia,GEO,34,M,1,LM
Summer,2004,N,Georgia,GEO,35,F,2,LM
Summer,2004,N,Germany,GER,15,F,1,H
Summer,2004,N,Germany,GER,16,F,2,H
Summer,2004,N,Germany,GER,16,M,8,H
Summer,2004,N,Germany,GER,17,F,2,H
Summer,2004,N,Germany,GER,18,F,7,H
Summer,2004,N,Germany,GER,18,M,7,H
Summer,2004,N,Germany,GER,19,F,7,H
Summer,2004,N,Germany,GER,19,M,4,H
Summer,2004,N,Germany,GER,20,F,5,H
Summer,2004,N,Germany,GER,20,M,5,H
Summer,2004,N,Germany,GER,21,F,14,H
Summer,2004,N,Germany,GER,21,M,15,H
Summer,2004,N,Germany,GER,22,F,13,H
Summer,2004,N,Germany,GER,22,M,20,H
Summer,2004,N,Germany,GER,23,F,11,H
Summer,2004,N,Germany,GER,23,M,11,H
Summer,2004,N,Germany,GER,24,F,9,H
Summer,2004,N,Germany,GER,24,M,15,H
Summer,2004,N,Germany,GER,25,F,15,H
Summer,2004,N,Germany,GER,25,M,16,H
Summer,2004,N,Germany,GER,26,F,11,H
Summer,2004,N,Germany,GER,26,M,25,H
Summer,2004,N,Germany,GER,27,F,12,H
Summer,2004,N,Germany,GER,27,M,29,H
Summer,2004,N,Germany,GER,28,F,7,H
Summer,2004,N,Germany,GER,28,M,23,H
Summer,2004,N,Germany,GER,29,F,12,H
Summer,2004,N,Germany,GER,29,M,15,H
Summer,2004,N,Germany,GER,30,F,9,H
Summer,2004,N,Germany,GER,30,M,9,H
Summer,2004,N,Germany,GER,31,F,5,H
Summer,2004,N,Germany,GER,31,M,7,H
Summer,2004,N,Germany,GER,32,F,1,H
Summer,2004,N,Germany,GER,32,M,8,H
Summer,2004,N,Germany,GER,33,F,8,H
Summer,2004,N,Germany,GER,33,M,6,H
Summer,2004,N,Germany,GER,34,F,2,H
Summer,2004,N,Germany,GER,34,M,14,H
Summer,2004,N,Germany,GER,35,F,3,H
Summer,2004,N,Germany,GER,35,M,5,H
Summer,2004,N,Germany,GER,36,F,6,H
Summer,2004,N,Germany,GER,36,M,4,H
Summer,2004,N,Germany,GER,37,M,3,H
Summer,2004,N,Germany,GER,38,M,4,H
Summer,2004,N,Germany,GER,39,M,2,H
Summer,2004,N,Germany,GER,40,M,2,H
Summer,2004,N,Germany,GER,41,F,2,H
Summer,2004,N,Germany,GER,41,M,3,H
Summer,2004,N,Germany,GER,42,F,1,H
Summer,2004,N,Germany,GER,44,M,1,H
Summer,2004,N,Germany,GER,45,M,2,H
Summer,2004,N,Germany,GER,49,M,1,H
Summer,2004,N,Germany-1,GER,25,M,1,H
Summer,2004,N,Germany-1,GER,28,M,1,H
Summer,2004,N,Germany-1,GER,33,F,1,H
Summer,2004,N,Germany-1,GER,35,F,1,H
Summer,2004,N,Germany-1,GER,35,M,1,H
Summer,2004,N,Germany-1,GER,37,M,1,H
Summer,2004,N,Germany-2,GER,23,M,2,H
Summer,2004,N,Germany-2,GER,25,M,1,H
Summer,2004,N,Germany-2,GER,26,F,1,H
Summer,2004,N,Germany-2,GER,26,M,1,H
Summer,2004,N,Germany-2,GER,27,F,1,H
Summer,2004,N,Germany-2,GER,28,M,1,H
Summer,2004,N,Germany-2,GER,31,M,1,H
Summer,2004,N,Ghana,GHA,18,M,1,L
Summer,2004,N,Ghana,GHA,19,M,2,L
Summer,2004,N,Ghana,GHA,20,F,1,L
Summer,2004,N,Ghana,GHA,20,M,3,L
Summer,2004,N,Ghana,GHA,21,M,4,L
Summer,2004,N,Ghana,GHA,22,F,1,L
Summer,2004,N,Ghana,GHA,22,M,1,L
Summer,2004,N,Ghana,GHA,23,F,1,L
Summer,2004,N,Ghana,GHA,23,M,5,L
Summer,2004,N,Ghana,GHA,24,M,1,L
Summer,2004,N,Ghana,GHA,25,M,1,L
Summer,2004,N,Ghana,GHA,27,M,2,L
Summer,2004,N,Ghana,GHA,28,M,3,L
Summer,2004,N,Ghana,GHA,30,M,2,L
Summer,2004,N,Ghana,GHA,32,M,1,L
Summer,2004,N,Great Britain,GBR,17,F,13,H
Summer,2004,N,Great Britain,GBR,18,F,1,H
Summer,2004,N,Great Britain,GBR,19,F,23,H
Summer,2004,N,Great Britain,GBR,20,F,6,H
Summer,2004,N,Great Britain,GBR,20,M,3,H
Summer,2004,N,Great Britain,GBR,21,F,8,H
Summer,2004,N,Great Britain,GBR,21,M,16,H
Summer,2004,N,Great Britain,GBR,22,F,18,H
Summer,2004,N,Great Britain,GBR,22,M,9,H
Summer,2004,N,Great Britain,GBR,23,F,6,H
Summer,2004,N,Great Britain,GBR,23,M,10,H
Summer,2004,N,Great Britain,GBR,24,F,5,H
Summer,2004,N,Great Britain,GBR,24,M,9,H
Summer,2004,N,Great Britain,GBR,25,F,8,H
Summer,2004,N,Great Britain,GBR,25,M,14,H
Summer,2004,N,Great Britain,GBR,26,F,5,H
Summer,2004,N,Great Britain,GBR,26,M,16,H
Summer,2004,N,Great Britain,GBR,27,M,17,H
Summer,2004,N,Great Britain,GBR,28,F,4,H
Summer,2004,N,Great Britain,GBR,28,M,16,H
Summer,2004,N,Great Britain,GBR,29,F,10,H
Summer,2004,N,Great Britain,GBR,29,M,9,H
Summer,2004,N,Great Britain,GBR,30,F,9,H
Summer,2004,N,Great Britain,GBR,30,M,10,H
Summer,2004,N,Great Britain,GBR,31,F,10,H
Summer,2004,N,Great Britain,GBR,31,M,9,H
Summer,2004,N,Great Britain,GBR,32,F,3,H
Summer,2004,N,Great Britain,GBR,32,M,4,H
Summer,2004,N,Great Britain,GBR,33,M,4,H
Summer,2004,N,Great Britain,GBR,34,F,3,H
Summer,2004,N,Great Britain,GBR,34,M,3,H
Summer,2004,N,Great Britain,GBR,35,M,3,H
Summer,2004,N,Great Britain,GBR,36,F,2,H
Summer,2004,N,Great Britain,GBR,37,F,2,H
Summer,2004,N,Great Britain,GBR,37,M,2,H
Summer,2004,N,Great Britain,GBR,40,M,1,H
Summer,2004,N,Great Britain,GBR,43,F,1,H
