Season,Year,Sport,Medal,Age,Sex,Income,Records
Summer,1988,Boxing,N,25,M,LM,5
Summer,1988,Boxing,N,25,M,NA,2
Summer,1988,Boxing,N,25,M,UM,5
Summer,1988,Boxing,N,26,M,H,5
Summer,1988,Boxing,N,26,M,L,7
Summer,1988,Boxing,N,26,M,LM,7
Summer,1988,Boxing,N,26,M,NA,4
Summer,1988,Boxing,N,27,M,H,2
Summer,1988,Boxing,N,27,M,LM,3
Summer,1988,Boxing,N,27,M,NA,1
Summer,1988,Boxing,N,27,M,UM,8
Summer,1988,Boxing,N,28,M,L,5
Summer,1988,Boxing,N,28,M,LM,3
Summer,1988,Boxing,N,28,M,NA,1
Summer,1988,Boxing,N,28,M,UM,2
Summer,1988,Boxing,N,29,M,H,3
Summer,1988,Boxing,N,29,M,L,2
Summer,1988,Boxing,N,29,M,LM,3
Summer,1988,Boxing,N,29,M,NA,1
Summer,1988,Boxing,N,30,M,L,2
Summer,1988,Boxing,N,30,M,LM,1
Summer,1988,Boxing,N,31,M,H,2
Summer,1988,Boxing,N,31,M,NA,1
Summer,1988,Boxing,N,32,M,L,1
Summer,1988,Boxing,N,32,M,LM,1
Summer,1988,Boxing,N,33,M,NA,1
Summer,1988,Boxing,N,34,M,NA,1
Summer,1988,Boxing,Silver,19,M,H,2
Summer,1988,Boxing,Silver,19,M,UM,1
Summer,1988,Boxing,Silver,20,M,NA,1
Summer,1988,Boxing,Silver,21,M,H,4
Summer,1988,Boxing,Silver,23,M,H,1
Summer,1988,Boxing,Silver,23,M,NA,1
Summer,1988,Boxing,Silver,24,M,UM,1
Summer,1988,Canoeing,Bronze,19,M,NA,1
Summer,1988,Canoeing,Bronze,20,F,LM,1
Summer,1988,Canoeing,Bronze,21,M,H,1
Summer,1988,Canoeing,Bronze,21,M,UM,1
Summer,1988,Canoeing,Bronze,22,F,H,1
Summer,1988,Canoeing,Bronze,22,M,NA,1
Summer,1988,Canoeing,Bronze,23,M,NA,1
Summer,1988,Canoeing,Bronze,23,M,UM,1
Summer,1988,Canoeing,Bronze,24,M,H,1
Summer,1988,Canoeing,Bronze,25,M,H,1
Summer,1988,Canoeing,Bronze,26,M,NA,2
Summer,1988,Canoeing,Bronze,28,M,H,2
Summer,1988,Canoeing,Bronze,28,M,LM,1
Summer,1988,Canoeing,Bronze,30,M,LM,1
Summer,1988,Canoeing,Bronze,34,F,H,1
Summer,1988,Canoeing,Gold,21,F,NA,1
Summer,1988,Canoeing,Gold,21,M,NA,2
Summer,1988,Canoeing,Gold,21,M,UM,1
Summer,1988,Canoeing,Gold,22,F,NA,2
Summer,1988,Canoeing,Gold,22,M,UM,1
Summer,1988,Canoeing,Gold,23,M,H,1
Summer,1988,Canoeing,Gold,23,M,UM,1
Summer,1988,Canoeing,Gold,24,F,NA,1
Summer,1988,Canoeing,Gold,24,M,NA,2
Summer,1988,Canoeing,Gold,24,M,UM,2
Summer,1988,Canoeing,Gold,26,F,NA,2
Summer,1988,Canoeing,Gold,26,M,NA,1
Summer,1988,Canoeing,Gold,27,M,NA,1
Summer,1988,Canoeing,Gold,28,M,H,3
Summer,1988,Canoeing,Gold,36,M,H,1
Summer,1988,Canoeing,N,17,F,H,1
Summer,1988,Canoeing,N,17,F,LM,1
Summer,1988,Canoeing,N,17,F,UM,2
Summer,1988,Canoeing,N,17,M,L,2
Summer,1988,Canoeing,N,17,M,UM,1
Summer,1988,Canoeing,N,18,F,LM,1
Summer,1988,Canoeing,N,18,F,NA,1
Summer,1988,Canoeing,N,18,F,UM,4
Summer,1988,Canoeing,N,18,M,H,2
Summer,1988,Canoeing,N,18,M,NA,1
Summer,1988,Canoeing,N,18,M,UM,2
Summer,1988,Canoeing,N,19,F,H,4
Summer,1988,Canoeing,N,19,F,NA,3
Summer,1988,Canoeing,N,19,M,H,2
Summer,1988,Canoeing,N,19,M,L,2
Summer,1988,Canoeing,N,19,M,NA,1
Summer,1988,Canoeing,N,19,M,UM,4
Summer,1988,Canoeing,N,20,F,H,7
Summer,1988,Canoeing,N,20,F,NA,2
Summer,1988,Canoeing,N,20,F,UM,2
Summer,1988,Canoeing,N,20,M,H,13
Summer,1988,Canoeing,N,20,M,NA,2
Summer,1988,Canoeing,N,20,M,UM,10
Summer,1988,Canoeing,N,21,F,H,1
Summer,1988,Canoeing,N,21,F,NA,2
Summer,1988,Canoeing,N,21,F,UM,2
Summer,1988,Canoeing,N,21,M,H,10
Summer,1988,Canoeing,N,21,M,LM,2
Summer,1988,Canoeing,N,21,M,NA,1
Summer,1988,Canoeing,N,21,M,UM,4
Summer,1988,Canoeing,N,22,F,H,2
Summer,1988,Canoeing,N,22,F,LM,2
Summer,1988,Canoeing,N,22,F,NA,2
Summer,1988,Canoeing,N,22,F,UM,1
Summer,1988,Canoeing,N,22,M,H,8
Summer,1988,Canoeing,N,22,M,L,2
Summer,1988,Canoeing,N,22,M,LM,2
Summer,1988,Canoeing,N,22,M,NA,8
Summer,1988,Canoeing,N,22,M,UM,3
Summer,1988,Canoeing,N,23,F,H,4
Summer,1988,Canoeing,N,23,F,NA,2
Summer,1988,Canoeing,N,23,F,UM,1
Summer,1988,Canoeing,N,23,M,H,18
Summer,1988,Canoeing,N,23,M,NA,8
Summer,1988,Canoeing,N,23,M,UM,3
Summer,1988,Canoeing,N,24,F,H,4
Summer,1988,Canoeing,N,24,M,H,14
Summer,1988,Canoeing,N,24,M,LM,1
Summer,1988,Canoeing,N,24,M,NA,8
Summer,1988,Canoeing,N,24,M,UM,6
Summer,1988,Canoeing,N,25,F,H,3
Summer,1988,Canoeing,N,25,F,LM,2
Summer,1988,Canoeing,N,25,M,H,12
Summer,1988,Canoeing,N,25,M,LM,1
Summer,1988,Canoeing,N,25,M,NA,1
Summer,1988,Canoeing,N,25,M,UM,6
Summer,1988,Canoeing,N,26,F,H,4
Summer,1988,Canoeing,N,26,F,NA,3
Summer,1988,Canoeing,N,26,M,H,12
Summer,1988,Canoeing,N,26,M,LM,1
Summer,1988,Canoeing,N,26,M,NA,3
Summer,1988,Canoeing,N,27,F,H,3
Summer,1988,Canoeing,N,27,F,UM,1
Summer,1988,Canoeing,N,27,M,H,11
Summer,1988,Canoeing,N,27,M,LM,2
Summer,1988,Canoeing,N,27,M,NA,3
Summer,1988,Canoeing,N,27,M,UM,2
Summer,1988,Canoeing,N,28,F,H,1
Summer,1988,Canoeing,N,28,M,H,8
Summer,1988,Canoeing,N,28,M,L,2
Summer,1988,Canoeing,N,28,M,LM,1
Summer,1988,Canoeing,N,28,M,UM,4
Summer,1988,Canoeing,N,29,F,H,4
Summer,1988,Canoeing,N,29,M,H,6
Summer,1988,Canoeing,N,30,F,H,1
Summer,1988,Canoeing,N,30,M,H,3
Summer,1988,Canoeing,N,31,F,H,3
Summer,1988,Canoeing,N,31,M,H,2
Summer,1988,Canoeing,N,31,M,NA,1
Summer,1988,Canoeing,N,32,M,H,5
Summer,1988,Canoeing,N,32,M,UM,1
Summer,1988,Canoeing,N,34,M,H,4
Summer,1988,Canoeing,N,34,M,NA,1
Summer,1988,Canoeing,Silver,18,M,NA,1
Summer,1988,Canoeing,Silver,21,M,NA,2
Summer,1988,Canoeing,Silver,22,F,UM,1
Summer,1988,Canoeing,Silver,22,M,NA,4
Summer,1988,Canoeing,Silver,23,F,UM,1
Summer,1988,Canoeing,Silver,23,M,NA,1
Summer,1988,Canoeing,Silver,25,M,H,1
Summer,1988,Canoeing,Silver,25,M,NA,1
Summer,1988,Canoeing,Silver,26,F,NA,1
Summer,1988,Canoeing,Silver,26,M,NA,1
Summer,1988,Canoeing,Silver,27,F,UM,1
Summer,1988,Canoeing,Silver,27,M,NA,1
Summer,1988,Canoeing,Silver,28,M,H,1
Summer,1988,Canoeing,Silver,28,M,LM,1
Summer,1988,Canoeing,Silver,29,F,UM,1
Summer,1988,Canoeing,Silver,30,M,LM,1
Summer,1988,Canoeing,Silver,36,M,H,1
Summer,1988,Cycling,Bronze,18,M,H,1
Summer,1988,Cycling,Bronze,19,M,H,1
Summer,1988,Cycling,Bronze,20,M,H,1
Summer,1988,Cycling,Bronze,21,F,NA,1
Summer,1988,Cycling,Bronze,21,M,H,1
Summer,1988,Cycling,Bronze,21,M,NA,1
Summer,1988,Cycling,Bronze,22,M,H,4
Summer,1988,Cycling,Bronze,23,M,H,1
Summer,1988,Cycling,Bronze,23,M,NA,1
Summer,1988,Cycling,Bronze,24,M,NA,1
Summer,1988,Cycling,Bronze,25,M,H,1
Summer,1988,Cycling,Bronze,27,F,H,1
Summer,1988,Cycling,Bronze,27,M,NA,1
Summer,1988,Cycling,Gold,17,M,NA,1
Summer,1988,Cycling,Gold,20,M,NA,2
Summer,1988,Cycling,Gold,21,M,NA,2
Summer,1988,Cycling,Gold,22,M,NA,1
Summer,1988,Cycling,Gold,24,F,H,1
Summer,1988,Cycling,Gold,24,M,NA,1
Summer,1988,Cycling,Gold,25,M,NA,3
Summer,1988,Cycling,Gold,26,F,NA,1
Summer,1988,Cycling,Gold,26,M,NA,1
Summer,1988,Cycling,Gold,27,M,H,1
Summer,1988,Cycling,Gold,28,M,NA,1
Summer,1988,Cycling,Gold,29,M,NA,1
Summer,1988,Cycling,N,16,M,UM,1
Summer,1988,Cycling,N,17,F,H,1
Summer,1988,Cycling,N,18,F,H,1
Summer,1988,Cycling,N,18,F,NA,1
Summer,1988,Cycling,N,18,F,UM,1
Summer,1988,Cycling,N,18,M,LM,1
Summer,1988,Cycling,N,18,M,NA,1
Summer,1988,Cycling,N,18,M,UM,3
Summer,1988,Cycling,N,19,F,H,2
Summer,1988,Cycling,N,19,M,H,18
Summer,1988,Cycling,N,19,M,L,4
Summer,1988,Cycling,N,19,M,LM,3
Summer,1988,Cycling,N,19,M,NA,2
Summer,1988,Cycling,N,19,M,UM,4
Summer,1988,Cycling,N,20,F,L,1
Summer,1988,Cycling,N,20,F,NA,2
Summer,1988,Cycling,N,20,F,UM,2
Summer,1988,Cycling,N,20,M,H,29
Summer,1988,Cycling,N,20,M,L,1
Summer,1988,Cycling,N,20,M,LM,5
Summer,1988,Cycling,N,20,M,NA,3
Summer,1988,Cycling,N,20,M,UM,6
Summer,1988,Cycling,N,21,F,H,3
Summer,1988,Cycling,N,21,F,NA,2
Summer,1988,Cycling,N,21,F,UM,1
Summer,1988,Cycling,N,21,M,H,19
Summer,1988,Cycling,N,21,M,L,3
Summer,1988,Cycling,N,21,M,LM,10
Summer,1988,Cycling,N,21,M,NA,6
Summer,1988,Cycling,N,21,M,UM,3
Summer,1988,Cycling,N,22,F,H,6
Summer,1988,Cycling,N,22,F,L,1
Summer,1988,Cycling,N,22,M,H,25
Summer,1988,Cycling,N,22,M,L,1
Summer,1988,Cycling,N,22,M,LM,12
Summer,1988,Cycling,N,22,M,NA,5
Summer,1988,Cycling,N,22,M,UM,1
Summer,1988,Cycling,N,23,F,H,5
Summer,1988,Cycling,N,23,F,L,1
Summer,1988,Cycling,N,23,M,H,22
Summer,1988,Cycling,N,23,M,L,3
Summer,1988,Cycling,N,23,M,LM,10
Summer,1988,Cycling,N,23,M,NA,16
Summer,1988,Cycling,N,23,M,UM,2
Summer,1988,Cycling,N,24,F,H,7
Summer,1988,Cycling,N,24,F,NA,1
Summer,1988,Cycling,N,24,M,H,23
Summer,1988,Cycling,N,24,M,L,2
Summer,1988,Cycling,N,24,M,LM,6
Summer,1988,Cycling,N,24,M,NA,6
Summer,1988,Cycling,N,24,M,UM,6
Summer,1988,Cycling,N,25,F,H,3
Summer,1988,Cycling,N,25,F,NA,1
Summer,1988,Cycling,N,25,M,H,11
Summer,1988,Cycling,N,25,M,L,2
Summer,1988,Cycling,N,25,M,LM,3
Summer,1988,Cycling,N,25,M,NA,6
Summer,1988,Cycling,N,25,M,UM,6
Summer,1988,Cycling,N,26,F,H,2
Summer,1988,Cycling,N,26,M,H,15
Summer,1988,Cycling,N,26,M,LM,10
Summer,1988,Cycling,N,26,M,NA,3
Summer,1988,Cycling,N,26,M,UM,7
Summer,1988,Cycling,N,27,F,L,1
Summer,1988,Cycling,N,27,M,H,7
Summer,1988,Cycling,N,27,M,L,1
Summer,1988,Cycling,N,27,M,LM,6
Summer,1988,Cycling,N,27,M,NA,2
Summer,1988,Cycling,N,27,M,UM,5
Summer,1988,Cycling,N,28,F,H,1
Summer,1988,Cycling,N,28,F,NA,2
Summer,1988,Cycling,N,28,M,H,8
Summer,1988,Cycling,N,28,M,L,1
Summer,1988,Cycling,N,28,M,LM,5
Summer,1988,Cycling,N,28,M,NA,6
Summer,1988,Cycling,N,29,F,H,6
Summer,1988,Cycling,N,29,M,H,2
Summer,1988,Cycling,N,29,M,LM,2
Summer,1988,Cycling,N,29,M,NA,2
Summer,1988,Cycling,N,29,M,UM,1
Summer,1988,Cycling,N,30,F,H,1
Summer,1988,Cycling,N,30,M,L,2
Summer,1988,Cycling,N,30,M,LM,2
Summer,1988,Cycling,N,30,M,NA,1
Summer,1988,Cycling,N,31,M,H,1
Summer,1988,Cycling,N,31,M,L,2
Summer,1988,Cycling,N,32,F,H,1
Summer,1988,Cycling,N,32,M,L,1
Summer,1988,Cycling,N,33,F,H,1
Summer,1988,Cycling,N,39,F,H,1
Summer,1988,Cycling,N,42,M,L,2
Summer,1988,Cycling,Silver,20,M,H,1
Summer,1988,Cycling,Silver,20,M,LM,1
Summer,1988,Cycling,Silver,20,M,NA,1
Summer,1988,Cycling,Silver,21,M,NA,2
Summer,1988,Cycling,Silver,22,M,H,1
Summer,1988,Cycling,Silver,23,M,H,1
Summer,1988,Cycling,Silver,23,M,NA,1
Summer,1988,Cycling,Silver,24,F,NA,1
Summer,1988,Cycling,Silver,24,M,LM,1
Summer,1988,Cycling,Silver,24,M,NA,2
Summer,1988,Cycling,Silver,25,M,LM,1
Summer,1988,Cycling,Silver,25,M,NA,1
Summer,1988,Cycling,Silver,26,M,LM,1
Summer,1988,Cycling,Silver,28,F,NA,1
Summer,1988,Diving,Bronze,20,M,LM,1
Summer,1988,Diving,Bronze,21,F,H,1
Summer,1988,Diving,Bronze,21,M,L,1
Summer,1988,Diving,Bronze,28,F,H,1
Summer,1988,Diving,Gold,17,F,L,1
Summer,1988,Diving,Gold,18,F,L,1
Summer,1988,Diving,Gold,28,M,H,2
Summer,1988,Diving,N,14,F,L,1
Summer,1988,Diving,N,14,F,NA,1
Summer,1988,Diving,N,15,F,NA,1
Summer,1988,Diving,N,15,F,UM,2
Summer,1988,Diving,N,16,F,LM,2
Summer,1988,Diving,N,17,F,H,2
Summer,1988,Diving,N,17,M,H,2
Summer,1988,Diving,N,17,M,NA,1
Summer,1988,Diving,N,18,F,NA,1
Summer,1988,Diving,N,18,M,H,1
Summer,1988,Diving,N,18,M,NA,1
Summer,1988,Diving,N,19,F,H,3
Summer,1988,Diving,N,19,F,NA,1
Summer,1988,Diving,N,19,M,H,3
Summer,1988,Diving,N,19,M,NA,1
Summer,1988,Diving,N,20,F,NA,2
Summer,1988,Diving,N,20,F,UM,1
Summer,1988,Diving,N,20,M,H,4
Summer,1988,Diving,N,20,M,LM,2
Summer,1988,Diving,N,21,F,H,1
Summer,1988,Diving,N,21,F,NA,3
Summer,1988,Diving,N,21,F,UM,1
Summer,1988,Diving,N,21,M,H,5
Summer,1988,Diving,N,21,M,LM,1
Summer,1988,Diving,N,22,F,H,4
Summer,1988,Diving,N,22,F,LM,1
Summer,1988,Diving,N,22,M,H,6
Summer,1988,Diving,N,22,M,NA,1
Summer,1988,Diving,N,23,F,H,4
Summer,1988,Diving,N,23,F,NA,1
Summer,1988,Diving,N,23,M,H,4
Summer,1988,Diving,N,23,M,NA,3
Summer,1988,Diving,N,23,M,UM,2
Summer,1988,Diving,N,24,F,H,1
Summer,1988,Diving,N,24,F,NA,1
Summer,1988,Diving,N,24,M,H,2
Summer,1988,Diving,N,25,F,H,2
Summer,1988,Diving,N,25,F,UM,1
Summer,1988,Diving,N,25,M,LM,2
Summer,1988,Diving,N,26,F,LM,1
Summer,1988,Diving,N,26,F,UM,2
Summer,1988,Diving,N,26,M,H,5
Summer,1988,Diving,N,26,M,UM,1
Summer,1988,Diving,N,27,F,H,1
Summer,1988,Diving,N,27,M,NA,3
Summer,1988,Diving,N,28,M,H,2
Summer,1988,Diving,N,29,M,H,2
Summer,1988,Diving,N,29,M,L,1
Summer,1988,Diving,Silver,14,M,L,1
Summer,1988,Diving,Silver,15,F,L,1
Summer,1988,Diving,Silver,23,M,L,1
Summer,1988,Diving,Silver,26,F,H,1
Summer,1988,Equestrianism,Bronze,24,F,H,1
Summer,1988,Equestrianism,Bronze,30,F,H,1
Summer,1988,Equestrianism,Bronze,31,M,H,1
Summer,1988,Equestrianism,Bronze,32,F,H,1
Summer,1988,Equestrianism,Bronze,32,M,H,2
Summer,1988,Equestrianism,Bronze,33,F,H,2
Summer,1988,Equestrianism,Bronze,33,M,H,1
Summer,1988,Equestrianism,Bronze,34,M,H,1
Summer,1988,Equestrianism,Bronze,36,F,H,1
Summer,1988,Equestrianism,Bronze,39,M,H,1
Summer,1988,Equestrianism,Bronze,41,F,H,1
Summer,1988,Equestrianism,Bronze,42,M,NA,1
Summer,1988,Equestrianism,Bronze,51,F,H,1
Summer,1988,Equestrianism,Gold,21,F,NA,2
Summer,1988,Equestrianism,Gold,24,M,NA,1
Summer,1988,Equestrianism,Gold,25,F,NA,1
Summer,1988,Equestrianism,Gold,25,M,NA,2
Summer,1988,Equestrianism,Gold,28,F,NA,1
Summer,1988,Equestrianism,Gold,28,M,NA,1
Summer,1988,Equestrianism,Gold,29,M,NA,1
Summer,1988,Equestrianism,Gold,30,M,NA,2
Summer,1988,Equestrianism,Gold,32,M,H,1
Summer,1988,Equestrianism,Gold,33,M,H,1
Summer,1988,Equestrianism,Gold,38,M,NA,1
Summer,1988,Equestrianism,Gold,52,M,NA,1
Summer,1988,Equestrianism,N,16,F,LM,1
Summer,1988,Equestrianism,N,19,M,UM,2
Summer,1988,Equestrianism,N,20,F,H,2
Summer,1988,Equestrianism,N,20,F,UM,2
Summer,1988,Equestrianism,N,20,M,LM,1
Summer,1988,Equestrianism,N,21,M,H,3
Summer,1988,Equestrianism,N,21,M,UM,2
Summer,1988,Equestrianism,N,22,M,H,2
Summer,1988,Equestrianism,N,23,F,H,2
Summer,1988,Equestrianism,N,23,M,H,8
Summer,1988,Equestrianism,N,23,M,LM,1
Summer,1988,Equestrianism,N,23,M,NA,2
Summer,1988,Equestrianism,N,24,F,H,5
Summer,1988,Equestrianism,N,24,M,H,5
Summer,1988,Equestrianism,N,24,M,LM,2
Summer,1988,Equestrianism,N,24,M,NA,2
Summer,1988,Equestrianism,N,25,F,NA,1
Summer,1988,Equestrianism,N,25,M,H,4
Summer,1988,Equestrianism,N,25,M,LM,4
Summer,1988,Equestrianism,N,25,M,NA,1
Summer,1988,Equestrianism,N,25,M,UM,4
Summer,1988,Equestrianism,N,26,F,H,3
Summer,1988,Equestrianism,N,26,M,UM,2
Summer,1988,Equestrianism,N,27,M,H,7
Summer,1988,Equestrianism,N,27,M,LM,1
Summer,1988,Equestrianism,N,28,F,H,1
Summer,1988,Equestrianism,N,28,F,NA,3
Summer,1988,Equestrianism,N,28,M,H,4
Summer,1988,Equestrianism,N,28,M,NA,1
Summer,1988,Equestrianism,N,28,M,UM,2
Summer,1988,Equestrianism,N,29,F,H,5
Summer,1988,Equestrianism,N,29,M,H,8
Summer,1988,Equestrianism,N,29,M,LM,2
Summer,1988,Equestrianism,N,29,M,NA,1
Summer,1988,Equestrianism,N,29,M,UM,2
Summer,1988,Equestrianism,N,30,F,H,7
Summer,1988,Equestrianism,N,30,M,H,14
Summer,1988,Equestrianism,N,30,M,LM,4
Summer,1988,Equestrianism,N,30,M,NA,4
Summer,1988,Equestrianism,N,31,F,H,4
Summer,1988,Equestrianism,N,31,M,H,4
Summer,1988,Equestrianism,N,31,M,LM,4
Summer,1988,Equestrianism,N,32,F,H,1
Summer,1988,Equestrianism,N,32,F,LM,2
Summer,1988,Equestrianism,N,32,M,H,10
Summer,1988,Equestrianism,N,32,M,LM,2
Summer,1988,Equestrianism,N,32,M,NA,2
Summer,1988,Equestrianism,N,32,M,UM,4
Summer,1988,Equestrianism,N,33,F,H,5
Summer,1988,Equestrianism,N,33,M,H,9
Summer,1988,Equestrianism,N,33,M,LM,2
Summer,1988,Equestrianism,N,34,F,H,1
Summer,1988,Equestrianism,N,34,M,H,7
Summer,1988,Equestrianism,N,35,F,H,1
Summer,1988,Equestrianism,N,35,M,H,5
Summer,1988,Equestrianism,N,36,F,H,5
Summer,1988,Equestrianism,N,36,M,H,6
Summer,1988,Equestrianism,N,36,M,LM,2
Summer,1988,Equestrianism,N,36,M,NA,2
Summer,1988,Equestrianism,N,37,F,H,2
Summer,1988,Equestrianism,N,37,M,H,1
Summer,1988,Equestrianism,N,37,M,NA,2
Summer,1988,Equestrianism,N,38,M,H,4
Summer,1988,Equestrianism,N,38,M,NA,1
Summer,1988,Equestrianism,N,39,F,H,2
Summer,1988,Equestrianism,N,39,M,H,7
Summer,1988,Equestrianism,N,40,F,H,1
Summer,1988,Equestrianism,N,40,M,H,3
Summer,1988,Equestrianism,N,41,M,H,6
Summer,1988,Equestrianism,N,42,F,H,2
Summer,1988,Equestrianism,N,42,F,NA,2
Summer,1988,Equestrianism,N,42,M,UM,1
Summer,1988,Equestrianism,N,43,F,H,3
Summer,1988,Equestrianism,N,43,M,H,2
Summer,1988,Equestrianism,N,44,M,H,3
Summer,1988,Equestrianism,N,45,F,H,4
Summer,1988,Equestrianism,N,46,F,H,1
Summer,1988,Equestrianism,N,46,M,H,1
Summer,1988,Equestrianism,N,47,F,H,2
Summer,1988,Equestrianism,N,47,M,H,6
Summer,1988,Equestrianism,N,47,M,NA,2
Summer,1988,Equestrianism,N,48,M,H,2
Summer,1988,Equestrianism,N,49,F,H,2
Summer,1988,Equestrianism,N,50,F,H,2
Summer,1988,Equestrianism,N,51,F,H,1
Summer,1988,Equestrianism,N,52,M,LM,1
Summer,1988,Equestrianism,N,52,M,NA,1
Summer,1988,Equestrianism,N,53,F,H,2
Summer,1988,Equestrianism,N,54,F,H,1
Summer,1988,Equestrianism,N,55,F,H,2
Summer,1988,Equestrianism,N,63,F,H,1
Summer,1988,Equestrianism,Silver,24,F,H,1
Summer,1988,Equestrianism,Silver,24,M,H,2
Summer,1988,Equestrianism,Silver,25,M,H,1
Summer,1988,Equestrianism,Silver,26,F,H,1
Summer,1988,Equestrianism,Silver,29,F,H,1
Summer,1988,Equestrianism,Silver,32,M,H,1
Summer,1988,Equestrianism,Silver,33,F,H,1
Summer,1988,Equestrianism,Silver,34,M,H,2
Summer,1988,Equestrianism,Silver,39,M,H,1
Summer,1988,Equestrianism,Silver,40,M,H,1
Summer,1988,Equestrianism,Silver,41,F,H,1
Summer,1988,Equestrianism,Silver,43,F,H,1
Summer,1988,Equestrianism,Silver,44,M,H,1
Summer,1988,Fencing,Bronze,18,M,NA,1
Summer,1988,Fencing,Bronze,22,F,NA,1
Summer,1988,Fencing,Bronze,22,M,UM,1
Summer,1988,Fencing,Bronze,23,M,NA,3
Summer,1988,Fencing,Bronze,23,M,UM,1
Summer,1988,Fencing,Bronze,24,F,UM,1
Summer,1988,Fencing,Bronze,24,M,UM,1
Summer,1988,Fencing,Bronze,25,M,H,2
Summer,1988,Fencing,Bronze,25,M,NA,1
Summer,1988,Fencing,Bronze,26,F,UM,1
Summer,1988,Fencing,Bronze,27,M,UM,2
Summer,1988,Fencing,Bronze,29,F,UM,2
Summer,1988,Fencing,Bronze,29,M,H,3
Summer,1988,Fencing,Bronze,29,M,NA,1
Summer,1988,Fencing,Bronze,31,M,H,1
Summer,1988,Fencing,Bronze,34,F,UM,1
Summer,1988,Fencing,Bronze,34,M,NA,1
Summer,1988,Fencing,Gold,19,F,NA,2
Summer,1988,Fencing,Gold,20,F,NA,2
Summer,1988,Fencing,Gold,22,F,NA,1
Summer,1988,Fencing,Gold,22,M,NA,2
Summer,1988,Fencing,Gold,23,M,H,1
Summer,1988,Fencing,Gold,23,M,NA,1
Summer,1988,Fencing,Gold,24,M,H,3
Summer,1988,Fencing,Gold,26,F,NA,1
Summer,1988,Fencing,Gold,26,M,NA,1
Summer,1988,Fencing,Gold,26,M,UM,1
Summer,1988,Fencing,Gold,27,M,NA,1
Summer,1988,Fencing,Gold,28,M,H,1
Summer,1988,Fencing,Gold,29,M,UM,2
Summer,1988,Fencing,Gold,31,M,H,1
Summer,1988,Fencing,Gold,32,M,H,1
Summer,1988,Fencing,Gold,32,M,UM,1
Summer,1988,Fencing,Gold,34,M,NA,1
Summer,1988,Fencing,Gold,37,M,UM,1
Summer,1988,Fencing,N,16,M,H,2
Summer,1988,Fencing,N,17,F,L,1
Summer,1988,Fencing,N,17,M,H,2
Summer,1988,Fencing,N,18,F,NA,2
Summer,1988,Fencing,N,18,F,UM,2
Summer,1988,Fencing,N,18,M,H,1
Summer,1988,Fencing,N,18,M,L,1
Summer,1988,Fencing,N,18,M,LM,1
Summer,1988,Fencing,N,19,F,NA,1
Summer,1988,Fencing,N,19,F,UM,2
Summer,1988,Fencing,N,19,M,H,5
Summer,1988,Fencing,N,19,M,LM,3
Summer,1988,Fencing,N,20,F,H,2
Summer,1988,Fencing,N,20,F,LM,2
Summer,1988,Fencing,N,20,F,UM,1
Summer,1988,Fencing,N,20,M,H,7
Summer,1988,Fencing,N,20,M,LM,5
Summer,1988,Fencing,N,20,M,UM,1
Summer,1988,Fencing,N,21,F,H,4
Summer,1988,Fencing,N,21,F,UM,3
Summer,1988,Fencing,N,21,M,H,6
Summer,1988,Fencing,N,21,M,UM,3
Summer,1988,Fencing,N,22,F,H,3
Summer,1988,Fencing,N,22,F,LM,1
Summer,1988,Fencing,N,22,F,NA,2
Summer,1988,Fencing,N,22,F,UM,1
Summer,1988,Fencing,N,22,M,H,11
Summer,1988,Fencing,N,22,M,L,1
Summer,1988,Fencing,N,22,M,LM,3
Summer,1988,Fencing,N,22,M,NA,3
Summer,1988,Fencing,N,22,M,UM,6
Summer,1988,Fencing,N,23,F,H,11
Summer,1988,Fencing,N,23,M,H,13
Summer,1988,Fencing,N,23,M,L,1
Summer,1988,Fencing,N,23,M,LM,5
Summer,1988,Fencing,N,23,M,NA,5
Summer,1988,Fencing,N,23,M,UM,5
Summer,1988,Fencing,N,24,F,H,4
Summer,1988,Fencing,N,24,F,UM,2
Summer,1988,Fencing,N,24,M,H,20
Summer,1988,Fencing,N,24,M,L,6
Summer,1988,Fencing,N,24,M,LM,7
Summer,1988,Fencing,N,24,M,NA,6
Summer,1988,Fencing,N,24,M,UM,6
Summer,1988,Fencing,N,25,F,H,3
Summer,1988,Fencing,N,25,F,L,1
Summer,1988,Fencing,N,25,M,H,18
Summer,1988,Fencing,N,25,M,L,2
Summer,1988,Fencing,N,25,M,LM,4
Summer,1988,Fencing,N,25,M,UM,6
Summer,1988,Fencing,N,26,F,H,4
Summer,1988,Fencing,N,26,F,L,2
Summer,1988,Fencing,N,26,F,LM,1
Summer,1988,Fencing,N,26,M,H,11
Summer,1988,Fencing,N,26,M,L,3
Summer,1988,Fencing,N,26,M,NA,5
Summer,1988,Fencing,N,26,M,UM,7
Summer,1988,Fencing,N,27,F,H,3
Summer,1988,Fencing,N,27,F,NA,3
Summer,1988,Fencing,N,27,M,H,20
Summer,1988,Fencing,N,27,M,LM,5
Summer,1988,Fencing,N,27,M,NA,3
Summer,1988,Fencing,N,28,F,H,4
Summer,1988,Fencing,N,28,F,LM,3
Summer,1988,Fencing,N,28,M,H,13
Summer,1988,Fencing,N,28,M,LM,6
Summer,1988,Fencing,N,28,M,NA,6
Summer,1988,Fencing,N,29,F,H,4
Summer,1988,Fencing,N,29,F,L,1
